,id,due_time,skill_tags,company_tags,position,category_tags,address.country,address.full_location,address.geo_location.n_location.lat,address.geo_location.n_location.lng,address.geo_location.location_type,address.location,address.country_code,detail.requirements,detail.main_tasks,detail.preferred_points,company.industry_name,company.application_response_stats.avg_rate,company.application_response_stats.avg_day,company.name,logo_img.origin,url,year
216,51643,,"['Android', 'iOS', 'React', 'JavaScript', 'Kotlin', 'Swift', 'TypeScript', 'MVVM', 'AAC']","['Flexible Working Hours', 'Drinks', 'In-Company Café', 'Massage Chair', 'Wedding Anniversary', 'Check-up', 'Social clubs', 'Work From Home']",[Tech] Data Engineer,"['데이터 엔지니어', '데이터 사이언티스트', '빅데이터 엔지니어']",Korea,"서울특별시 서초구 서초대로38길 12, 마제스타시티 타워2",37.4897617,127.0051076,ROOFTOP,Seoul,kr,"[What we expect from you]

현재 우리 서비스를 더 나은 방향으로 이끌어 줄 수 있는 방법을 알고 있거나, 우리와 함께 달릴 수 있는 동료를 기대합니다.

• 데이터 모델링, DW 구축 및 운영 경험
• 중급 이상의 SQL/Python 실무 지식 및 경험
• ETL 파이프라인 설계 및 개발 경험 (SQL, Python 을 이용)
• 데이터 파이프라인 및 워크플로 관리 도구 사용 경험 (Airflow, Apache Beam 등)
• AWS/GCP 클라우드 서비스들을 활용한 Cloud Engineering 경험 (BigQuery, Dataproc, Dataflow, Composer, DataStore, DynamoDB, SNS, SQS, GKE, EKS 등)
• 실시간  데이터 처리 및 어플리케이션 개발 경험이 있으신 분 (Kafka, Storm, Spark Streaming 등)
• MLOps 서비스 구축 및 서비스 제공 경험","[What you will do]

(Junior : 경력 5년 미만)

• 데이터 파이프라인 유지보수 및 운영
• Data Warehouse 용 ETL 개발
• Airflow 기반의 전사 데이터 Workflow 개발 및 운영
• SQL/Python 기반 데이터 프로세싱
• Linux 환경 이해 및 Shell Script 작성
• AWS/GCP 클라우드 서비스 환경기반의 DataOps


(Senior : 경력 5년 이상 / Including Junior)

• 데이터 파이프라인 아키텍처 구성 및 유지보수
• 기능적/비기능적 비즈니스 요구사항에 맞게 데이터 처리
• 수작업 프로세스를 자동화하고 데이터 제공을 최적화할 수 있도록 내부 프로세스를 식별, 설계, 구현
• DW 데이터모델링 및 ETL 설계, 개발
• 실시간 스트리밍 데이터 수집 및 처리 개발
• GCP/AWS 기반 데이터 플랫폼 환경 및 아키텍처 설계 
• K8S (GKE/EKS) Container 기반 서비스 아키텍처 설계 및 개발 
• MLOps 아키텍처 설계/개발 및 서비스","[그 외 이런 것이 있으면 더 좋겠어요]

• 데이터 프로세싱, 데이터 구조 최적화, 분산 아키텍처 이해
• 관계형 또는 MPP 데이터베이스 설계 및 개발 경험 (Postgres, MySQL, Teradata, Vertica 등)
• NoSQL 사용 경험
• GitHub/Jira/Confluence/Slack 등 협업 도구에 익숙하신 분
• 새로운 툴과 기술을 쉽게 배우고 적용하는데 주저함이 없는 분","IT, Media",91.8,2.0,위대한상상(요기요),https://static.wanted.co.kr/images/wdes/0_4.e39b35d6.jpg,https://www.wanted.co.kr/wd/51643,"[3, 10]"
217,76220,,"['Git', 'Linux', 'Pytorch', 'Python', 'AWS']","['Flexible Working Hours', 'Stock Option', 'AI']",ML engineer,"['데이터 사이언티스트', '머신러닝 엔지니어', '소프트웨어 엔제니어']",Korea,"서울시 관악구 관악로 1, 제2공학관(302동) 319호",37.464007,126.9522394,ROOFTOP,Seoul,kr,"- Proficiency in Python and - Data structure, algorithm 등 computer science 전반에 관한 깊은 이해 and
- 상용 서비스 및 제품 개발에 참여해본 경험이 있는 분 and
- 복잡한 아이디어를 간단하고 명확하게 whiteboard에 communicate 할 수 있는 분 and
- 문제 해결에 있어 어떡하든 해결방법을 찾으려는 긍정적이고 주도적인 마인드를 가지신분 and
- 해외 여행에 결격 사유가 없으신 분","- Researcher들과 함께 대용량 데이터 기반 ML 모델 개발 사이클에 주도적으로 참여하여 설계, tuning, 검증
- Generative model, Reinforcement learning 관련 sota 모델 재현 및 성능 개선
- ML 모델 실제 상용화를 위한 개발/검증 작업을 주도적으로 수행","- Pytorch, Tensorflow와 같은 deep learning framework에 관한 이해와 경험
- ACM-ICPC, Google Codejam, Hackercup, Topcoder 등 경진대회 우수 입상자","IT, Media",66.7,1.0,딥메트릭스,https://static.wanted.co.kr/images/wdes/0_4.0a631f02.jpg,https://www.wanted.co.kr/wd/76220,"[1, 10]"
218,117180,,"['Oracle', 'Databases', 'System Administration', 'WPF', 'WPF Development']","['Salary Top 6~10%', 'Rapid Company Growth', 'Less than 5% Turnover Rate', '301~', 'Established over 10 years', 'Dormitory', 'Check-up', 'Medical Expenses', 'Welfare', 'On-the-job Training']",시스템 유지보수 및 DBA 담당자_광주,"['웹 개발자', 'DBA']",Korea,광주 내 대학병원 근무,35.160032,126.851338,APPROXIMATE,Gwangju,kr,"• DBA / Oracle 업무 이해자 및 관련 업무 1년 이상 보유자
• 전문학사 이상 학력  보유자
• 해외여행에 결격사유가 없는 자
• 경력 1년 이상 보유자","• 의료 시스템 개발 및 유지보수 (협업)
• SM/SI 기반 업무 지원 / 응용프로그래머
• DBA 데이터베이스관리 업무 진행",• 정보처리기사 자격증 보유자 우대,"IT, Media",50.0,9.0,이지케어텍,https://static.wanted.co.kr/images/wdes/0_4.1c347239.jpg,https://www.wanted.co.kr/wd/117180,"[1, 10]"
219,51646,,"['Android', 'iOS', 'React', 'JavaScript', 'Kotlin', 'Swift', 'TypeScript', 'MVVM', 'AAC']","['Flexible Working Hours', 'Drinks', 'In-Company Café', 'Massage Chair', 'Wedding Anniversary', 'Check-up', 'Social clubs', 'Work From Home']",[Tech] Data Scientist,"['데이터 엔지니어', '데이터 사이언티스트', '머신러닝 엔지니어']",Korea,"서울특별시 서초구 서초대로38길 12, 마제스타시티 타워2",37.4897617,127.0051076,ROOFTOP,Seoul,kr,"[What we expect from you]

• EDA를 위한 SQL 역량 필수
• R 또는 Python을 이용한 데이터 분석, 시각화 및 머신러닝 수행
• NLP, Computer Vision 개발 경험
• Tensorflow 2.0+, PyTorch 개발 경험
• 대졸이상(통계, 산업경영, 컴퓨터 사이언스 등 관련 분야 전공 우대)
• 통계적 데이터 분석 및 머신 러닝 관련 분야 경력 3년 이상","[What you will do]

데이터 분석 및 Insight 보고서 작성
• 앱 사용 패턴 및 주문 데이터 등을 활용한 Insight 보고서 생성
• 고객 세그멘테이션 및 마케팅 성과 분석
• 서비스 최적화를 위한 Geo-Spatial Analysis
• 통계/추계적 분석 및 모델링

ML/DL 모델링 및 머신러닝 수행
• 고객 프로파일링, 레스토랑 프로파일링 등 타겟팅 및 추천을 위한 각종 머신러닝 수행
• 이미지 및 자연어 데이터 분석 모델 개발
• 비정형 데이터 기반 어뷰징 탐지 및 전처리 워크플로우 개발
• 머신러닝 파이프라인 시스템 구축","[그 외 이런 것이 있으면 더 좋겠어요]

• 통계/추계적 분석 기법 및 모델링 경험 보유 우대
• 추천, 캠페인 타겟팅 관련 데이터 처리 경험 우대
• BERT, ELECTRA, GPT 등 Language Model 기반 개발 경험
• 인터넷 구어체에 대한 NLU 모델 개발 경험
• Computer Vision 분류 모델 개발 경험
• Kubeflow 기반의 머신러닝 프로젝트 경험
• GCP 위에서의 머신러닝 프로젝트 경험","IT, Media",91.8,2.0,위대한상상(요기요),https://static.wanted.co.kr/images/wdes/0_4.e39b35d6.jpg,https://www.wanted.co.kr/wd/51646,"[3, 10]"
220,51647,,"['Android', 'iOS', 'React', 'JavaScript', 'Kotlin', 'Swift', 'TypeScript', 'MVVM', 'AAC']","['Flexible Working Hours', 'Drinks', 'In-Company Café', 'Massage Chair', 'Wedding Anniversary', 'Check-up', 'Social clubs', 'Work From Home']",[Tech] Business Intelligence Engineer,"['데이터 엔지니어', 'BI엔지니어', '빅데이터 엔지니어']",Korea,"서울특별시 서초구 서초대로38길 12, 마제스타시티 타워2",37.4897617,127.0051076,ROOFTOP,Seoul,kr,"[What we expect from you]

• 대졸 이상
• BI 및 ETL 등 관련 분야 경력 5년 이상
• Tableau 툴 사용능력
• SQL역량
• DW 데이터 모델링 Skill
• Strong Work ethic","[What you will do]

• 태블로 리포트 생성 및 관리:
- 세일즈/서비스/마케팅 관련 전사 지표 생성 및 리포트 관리
- 비즈니스 상황에 따른 performance 측정 지표의 지속적인 발굴 및 현행화

• GA리포트 관리:
- GTM관리
- GA데이터와 백엔드Database를 통합한 리포트 생성 및 관리

• 리포팅 관련 오픈 소스 솔루션을 이용한 기술 리드:
- 시스템의 구성상 전통적인 리포트툴로 적용하는 것보다 효율적인 오픈소스를 사용한 일부 실시간성 리포트 생성 및 관리","[​그 외 이런 것이 있으면 더 좋겠어요] 

• 일반적인 RDBMS 외 HIVE 또는 기타 NoSQL계열 경험 우대
• 추천, 캠페인 타겟팅 관련 성과 분석 경험 우대
• Python PANDAS 또는 기타 언어를 이용한 데이터처리 경험 우대","IT, Media",91.8,2.0,위대한상상(요기요),https://static.wanted.co.kr/images/wdes/0_4.e39b35d6.jpg,https://www.wanted.co.kr/wd/51647,"[5, 10]"
221,88513,,"['GitHub', 'JIRA', 'Slack', 'AngularJS', 'GraphQL', 'MongoDB', 'MySQL', 'React', 'Redis', 'VueJS', 'C#', 'Node.js', 'Python', 'TypeScript', 'C', 'ElasticSearch', 'NodeJS', 'GCP', 'Atlassian JIRA', 'React Native']","['Rapid Company Growth', '51~300 employees', 'Company less than 10 years old', 'Startup', 'Snacks', 'Check-up', 'Welfare', 'Salary Top 11~20%']",데이터 사이언티스트 (시니어) (전문연구요원 병역특례 가능),"['데이터 사이언티스트', '빅데이터 엔지니어', '머신러닝 엔지니어']",Korea,"서울시 서초구 서초대로 396, 강남빌딩 6층 ",37.4967846,127.0247705,ROOFTOP,Seoul,kr,"- 유관 경력 7년 이상(석/박사 경력 인정) 
- 기계학습/딥러닝  프로젝트 리딩 경험 (3년 이상)
- 시계열 예측, 딥러닝 방법론에 대한 깊이 있는 이해와 프로젝트 성과 경험
- 해당 포지션의 경우 병역특례(전문연구요원) 편입 가능합니다.","- 데이터팀 프로젝트 관리
- 발전소 건설/운영 관련 데이터 분석, 예측(예, 발전량 예측, 원격 이상탐지 등)","- 분석/예측 시스템 구현/운영 경험
- 분산자원, VPP, 재생에너지 등 에너지 분야에 대한 전공자/유사 경력 우대","IT, Media",82.8,5.0,엔라이튼,https://static.wanted.co.kr/images/wdes/0_4.3d3dff79.jpg,https://www.wanted.co.kr/wd/88513,"[-1, -1]"
222,117177,,"['Oracle', 'Databases', 'System Administration', 'WPF', 'WPF Development']","['Salary Top 6~10%', 'Rapid Company Growth', 'Less than 5% Turnover Rate', '301~', 'Established over 10 years', 'Dormitory', 'Check-up', 'Medical Expenses', 'Welfare', 'On-the-job Training']",시스템 유지보수 및 DBA 담당자_제주 근무,"['웹 개발자', 'DBA']",Korea,제주 내 대학병원 근무 (기숙사 제공),33.499568,126.531138,APPROXIMATE,Jeju,kr,"• DBA / Oracle 업무 이해자 및 관련 업무 1년 이상 보유자
• 전문학사 이상 학력  보유자
• 해외여행에 결격사유가 없는 자
• 경력 1년 이상 보유자","• 의료 시스템 개발 및 유지보수
• SM/SI 기반 업무 지원 / 응용프로그래머
• DBA 데이터베이스관리 업무 진행",• 정보처리기사 자격증 보유자 우대,"IT, Media",50.0,9.0,이지케어텍,https://static.wanted.co.kr/images/wdes/0_4.1c347239.jpg,https://www.wanted.co.kr/wd/117177,"[1, 10]"
223,100803,,"['Hadoop', 'Spark', 'Java', 'Python', 'Scala']","['Salary Top 1%', 'Rapid Company Growth', '51~300 employees', 'Founded 3 years or less', 'Performance Incentive', 'Bonus', 'Drinks', 'Snacks', 'In-Company Café', 'Parking Space', 'Transport allowance', 'Group Insurance', 'Mobile Reimbursement']",Data Engineer,"['데이터 엔지니어', '빅데이터 엔지니어', '머신러닝 엔지니어']",Korea,서울특별시 강남구 테헤란로 133 토스증권 5층 ,37.5001561,127.0334784,ROOFTOP,Seoul,kr,"• 대용량 데이터 처리를 위한 데이터 파이프라인(수집/처리/분석) 개발 경험이 필요해요.
• 대용량 분산 시스템(Hadoop, Kafka, Spark 등) 활용 경험이 필요해요.
• 데이터 어플리케이션 개발을 위한 소프트웨어 개발 역량(Java, Scala, Python 등)이 필요해요.
• Devops(k8s, argocd, ansible, git 등)에 대한 경험이나 기술이 필요해요.
• 새로운 기술에 대한 관심이 많고 실제 서비스에 적용하여 개선한 경험이 있으면 좋아요.
• 다양한 상황에서 최적의 솔루션을 찾을 수 있는 문제해결능력 및 원활한 커뮤니케이션 역량을 갖춘 분이면 좋아요.
• 추천/광고/ML 관련 서비스를 개발해보신 분이면 더 좋아요.","• 증권 서비스에서 활용되는 다양한 데이터를 처리하고 제공하는 역할을 합니다.
• 안정적이고 효율적인 데이터 파이프라인과 데이터 기반 서비스를 개발하고 운영합니다.
• 대용량의 데이터를 실시간으로 분산처리하여 데이터 기반 토스 서비스에 기여합니다.
• 동료들의 안정적이고 효율적인 데이터 실험/분석 환경을 위한 도구를 개발하고 운영합니다.
• 데이터 분석 및 플랫폼 운영을 위한 다양한 데이터 어플리케이션을 개발합니다.","[이력서는 이렇게 작성하시는 걸 추천해요]
• 일반적인 방법으로 처리하기 힘든 대규모 데이터셋이나 비정형 데이터를 다루어 본 경험이 있다면 이력서에 작성해주세요.
• 복잡한 데이터 파이프라인을 잘 관리하기 위해 자동화나 모니터링 환경을 구성한 경험이 있다면 작성해주세요.
• 데이터 기반 서비스를 개발해 본 경험을 적어주시면 좋습니다.
• 새로운 시도를 통해 풀기 힘들었던 문제를 해결하거나 개선을 이루어낸 경험을 적어주시면 좋습니다.

[토스증권에서 사용하는 기술]
• 대량의 데이터를 효율적으로 처리하고 데이터/ML 서비스 운영을 위한 다양한 오픈소스 기반의 플랫폼을 다루고 있어요.(Hadoop, Kafka, k8s, MLops)
• Hadoop Ecosystem 기반의 데이터 플랫폼을 운영 중이에요.
• 사용하는 주요 컴포넌트는 Hadoop, Spark, Impala, Hive, Kudu, Kafka, Airflow, Jenkins, k8s가 있으며, 내부 인터널 툴도 개발하고 운영 중이에요.
• 실시간 처리는 KSQL과 Kudu를 이용하여 이벤트를 검출하거나 결과를 전달해요.

[토스증권으로의 합류여정]
• 서류 접수 ＞ 직무 인터뷰 ＞ 문화적합성 인터뷰 ＞ 최종 합격

[함께 할 동료를 위한 한마디]
“토스에 대한 고민, 의미없었다고 생각해요”

• 소문이 무성하던 토스로 이직을 고민하며 적잖이 두려움이 있었지만, 생각해보면 참 의미없는 고민이었구나 싶어요. 어느회사에서나 마찬가지로 일이 잘 진행되기 위해 노력하는 것인데, 너무 부풀려진게 아닐까 생각돼요.
• 게다가 이곳은 결코 강요하는 일 없이, 모든 일이 협의를 통해 이뤄지고 구성원의 의지로 진행돼요. 자신이 전문성을 가지고 욕심만 있다면 다양한 일을 진행하고 경험해볼 수 있는 특별한 곳이라고 생각이 들어요.
• 토스증권에서는 의견을 내거나 의사결정을 할 때, 거의 대부분 데이터를 근거로 이야기하고 있어요. 어떤 일의 시작도, 끝도 데이터로 이야기하다보니, 그만큼 데이터를 중요하게 생각하고 경쟁력있는 데이터를 확보하기 위해 열심히 고민하고 노력하는 곳이라는 생각이 들어요. 이런 부분이 데이터 엔지니어로서 큰 매력이라고 생각하고, data-driven 문화가 서비스에 녹아들어가는 과정을 직접 보고 느끼면서 많이 배우고 있는 것 같아요.
• 저희 팀은 실시간 데이터를 활용하여 다양하고 재밌는 서비스들을 고민하고 만들어가고 있는데요. 증권에서 실시간 데이터를 가지고 서비스를 해볼 수 있는 경험은 정말 쉽게 얻을 수 있는 경험이 아니라고 생각해요. 다양한 아이디어가 있고 그것을 실제로 만들어 보고 싶다면 주저없이 지원하세요. 같이 데이터로 재밌는 서비스 만들어봐요!","IT, Media",94.5,2.0,토스증권,https://static.wanted.co.kr/images/wdes/0_4.3ab78c70.png,https://www.wanted.co.kr/wd/100803,"[5, 10]"
224,117183,,"['Git', 'GitHub', 'JIRA', 'Amazon Web Service', 'ExpressJS', 'Linux', 'MySQL', 'React', 'Redis', 'JavaScript', 'Node.js', 'Python', 'SQL', 'TypeScript', 'AWS', 'REST', 'Jenkins', 'Docker', 'ElasticSearch', 'Nginx', 'React.js']","['Rapid Company Growth', '51~300 employees', 'Company less than 10 years old', 'Sabbatical Leave', 'Breakfast Provided', 'Meal Allowance', 'Snacks', 'Lounge', 'Massage Chair', 'Birthday Gift', 'Check-up', 'Social clubs']","Machine Learning Engineer(전문연구요원/산업기능요원 보충역,전직)",['머신러닝 엔지니어'],Korea,"서울시 강남구 테헤란로 507, 위워크타워 4층",37.5076711,127.0577498,ROOFTOP,Seoul,kr,"• 대규모의 추천 요청을 처리하기 위해 컴퓨터 공학 관련 지식도 잘 알고 계셔야 합니다.

• 기초적인 통계와 Classical한 머신러닝들에 대해서는 잘 알고 계셔야 합니다.

• 보통의 딥러닝 지식도 충실히 공부하셨으리라 믿습니다.

• 영어에 유창할 필요는 없지만, 외국 아티클들을 읽는데 무리가 없으셔야 합니다.","[데이블 ML팀의 좋은 점]

• 본업을 돕는 보조적 용도의 ML이 아니라, 회사의 코어 비즈니스를 지탱하는 핵심 요소로서 ML입니다. 여러분은 수비수가 아니라 공격수!

• 실제로 ML을 프로덕트에 집어넣는 케이스중 가장 빡센 케이스입니다. 실시간 광고 매칭을 1초에도 수십만건의 리퀘스트가 들어오고, 0.x초 안에 그 리퀘스트에 가장 적절한 유저 * 지면 * 광고의 다양한 조합을 탐색하고, 최적을 결정해야 합니다. 한두대에서 소꿉장난이 아니라, 좋은 서버 수십대가 리얼타임으로 연동해서 서빙합니다. 두근두근하지 않습니까?

• 모던한 MLOps환경 구축에 관심이 많습니다. 대용량의 데이터를 자료를 미친 속도로 가져올 수 있어야 하는 Feature Store도 자체적으로 구축해서 쓰고 있습니다. 이를 기반으로 데이터 관리와 모델 빌딩을 디커플링하여, 더 자유롭게 모델을 만들 수 있습니다.

• 만들어낸 여러개의 모델이 서로 경합을 하면서, 성과에 따라 트래픽을 나눠가지게 되는 Multi-Armed Bandit Model Selector 밑에서 실제 제품이 동작하게 됩니다. 내가 만들어낸 모델이 성과가 좋지 못하면, 트래픽을 적게 받을 것이므로, 불안감없이 과감한 모델들을 테스트해볼 수 있습니다. 실행하기전에 기도를 하지 않아도 됩니다.

• 비즈니스 특성상, 딥러닝 뿐만 아니라, 불완전한 정보로 부터, 원래 그림을 추론해 나가야 하는 베이지안 과정이나 Survival Analysis도 많이 필요합니다. 모던한 통계 사이드에서 접근도 시도해볼 수 있습니다.

• 광고 뿐만 아니라, 다양한 데이터 기반 상품들을 만들고 신사업 타진을 하려 합니다. 이 안에 존재하는 수많은 옵티마이즈를 ML팀이 쿵짝쿵짝 합니다.","• 대용량 데이터 배치 처리 경험
• 실험환경이 아니라, 실제 서비스 환경에 ML프로젝트를 디플로이 해보신 경험
• 리눅스 환경에 대한 친숙함
• Spark 프로세싱에 친할 것
• AWS랑 친한 사이 일 것
• Docker등 환경에 익숙할 것
• 컴퓨터 공학, 통계학 관련 분야 석사 학위","IT, Media",90.9,5.0,Dable,https://static.wanted.co.kr/images/wdes/0_4_f3a7377b-5947-4038-8c49-44f0ab490510.jpg,https://www.wanted.co.kr/wd/117183,"[1, -1]"
225,117182,,"['Git', 'GitHub', 'JIRA', 'Amazon Web Service', 'ExpressJS', 'Linux', 'MySQL', 'React', 'Redis', 'JavaScript', 'Node.js', 'Python', 'SQL', 'TypeScript', 'AWS', 'REST', 'Jenkins', 'Docker', 'ElasticSearch', 'Nginx', 'React.js']","['Rapid Company Growth', '51~300 employees', 'Company less than 10 years old', 'Sabbatical Leave', 'Breakfast Provided', 'Meal Allowance', 'Snacks', 'Lounge', 'Massage Chair', 'Birthday Gift', 'Check-up', 'Social clubs']",Machine Learning Engineer(신입),['머신러닝 엔지니어'],Korea,"서울시 강남구 테헤란로 507, 위워크타워 4층",37.5076711,127.0577498,ROOFTOP,Seoul,kr,"• 대규모의 추천 요청을 처리하기 위해 컴퓨터 공학 관련 지식도 잘 알고 계셔야 합니다.

• 기초적인 통계와 Classical한 머신러닝들에 대해서는 잘 알고 계셔야 합니다.

• 보통의 딥러닝 지식도 충실히 공부하셨으리라 믿습니다.

• 영어에 유창할 필요는 없지만, 외국 아티클들을 읽는데 무리가 없으셔야 합니다.","[데이블 ML팀의 좋은 점]

• 본업을 돕는 보조적 용도의 ML이 아니라, 회사의 코어 비즈니스를 지탱하는 핵심 요소로서 ML입니다. 여러분은 수비수가 아니라 공격수!

• 실제로 ML을 프로덕트에 집어넣는 케이스중 가장 빡센 케이스입니다. 실시간 광고 매칭을 1초에도 수십만건의 리퀘스트가 들어오고, 0.x초 안에 그 리퀘스트에 가장 적절한 유저 * 지면 * 광고의 다양한 조합을 탐색하고, 최적을 결정해야 합니다. 한두대에서 소꿉장난이 아니라, 좋은 서버 수십대가 리얼타임으로 연동해서 서빙합니다. 두근두근하지 않습니까?

• 모던한 MLOps환경 구축에 관심이 많습니다. 대용량의 데이터를 자료를 미친 속도로 가져올 수 있어야 하는 Feature Store도 자체적으로 구축해서 쓰고 있습니다. 이를 기반으로 데이터 관리와 모델 빌딩을 디커플링하여, 더 자유롭게 모델을 만들 수 있습니다.

• 만들어낸 여러개의 모델이 서로 경합을 하면서, 성과에 따라 트래픽을 나눠가지게 되는 Multi-Armed Bandit Model Selector 밑에서 실제 제품이 동작하게 됩니다. 내가 만들어낸 모델이 성과가 좋지 못하면, 트래픽을 적게 받을 것이므로, 불안감없이 과감한 모델들을 테스트해볼 수 있습니다. 실행하기전에 기도를 하지 않아도 됩니다.

• 비즈니스 특성상, 딥러닝 뿐만 아니라, 불완전한 정보로 부터, 원래 그림을 추론해 나가야 하는 베이지안 과정이나 Survival Analysis도 많이 필요합니다. 모던한 통계 사이드에서 접근도 시도해볼 수 있습니다.

• 광고 뿐만 아니라, 다양한 데이터 기반 상품들을 만들고 신사업 타진을 하려 합니다. 이 안에 존재하는 수많은 옵티마이즈를 ML팀이 쿵짝쿵짝 합니다.","• 대용량 데이터 배치 처리 경험
• 실험환경이 아니라, 실제 서비스 환경에 ML프로젝트를 디플로이 해보신 경험
• 리눅스 환경에 대한 친숙함
• Spark 프로세싱에 친할 것
• AWS랑 친한 사이 일 것
• Docker등 환경에 익숙할 것
• 컴퓨터 공학, 통계학 관련 분야 석사 학위","IT, Media",90.9,5.0,Dable,https://static.wanted.co.kr/images/wdes/0_4_f3a7377b-5947-4038-8c49-44f0ab490510.jpg,https://www.wanted.co.kr/wd/117182,"[0, -1]"
226,53701,2023-12-31,"['Git', 'C']","['Flexible Working Hours', 'Lunch provided']",Software Engineer - Deep Learning,"['영상,음성 엔지니어', '머신러닝 엔지니어', '소프트웨어 엔제니어']",Korea,"강남구 강남대로 382(역삼동, 메리츠타워) 16F",37.4957106,127.0378712,ROOFTOP,Seoul,kr,"• 전자전기/컴퓨터공학 석사 또는 이와 비슷한 동종업계 경력
• 딥러닝/머신러닝 관련 경험
• C/C++ 또는 Python

• MS or higher degree in CS/CE/EE(Candidate) or equivalent industry experience
• Experience in the field of deep learning/ machine learning
• Strong programming skills in C/C++ or Python","• 라이다 인지 기술 개발 (C/Python)
• 딥러닝/머신러닝 솔루션 연구, 디자인, 개발
• 딥러닝/머신러닝을 활용한 분류/추적/예측
• 실시간 데이터를 활용한 차량주변 객체 움직임 예측

• Develop LiDAR perception algorithm (C/Python)
• Research, design, and develop deep learning/machine learning solutions and algorithms
• Implement cutting edge deep learning/machine learning techniques in object classification, tracking, and prediction
• Use real-time estimation from surroundings to predict the motion of surrounding vehicles","• 전자전기/컴퓨터 공학관련 박사학위
• 라이다/비전센서 인지(분류 등) 관련 프로젝트 경험(딥러닝/머신러닝 활용)
• ADAS/Autonomous Driving 관련 업계 경험

• Ph.D. in CS/CE/EE field(Especially computer vision, digital signal processing)
• Experience in autonomous driving competition or development
• Experience LiDAR / Vision sensor-related project(deep learning/machine learning)
• Experience in deploying perception algorithms","IT, Media",89.5,5.0,뷰런테크놀로지,https://static.wanted.co.kr/images/wdes/0_4.3de26010.jpg,https://www.wanted.co.kr/wd/53701,"[0, 10]"
227,106952,2022-08-31,"['Git', 'Android', 'iOS', 'Linux', 'MySQL', 'Oracle', 'Redis', 'VueJS', 'Java', 'Kotlin', 'SQL', 'AWS', 'Docker', 'ElasticSearch', 'Spring Framework', 'Spring Boot']","['Rapid Company Growth', '', 'Established over 10 years', 'Parental Leave', 'Maternity Leave', 'Check-up', 'Social clubs', 'On-the-job Training']",DBA운영(MySQL),['DBA'],Korea,서울 중구 삼일대로 343 대신파이낸스센터 wework,,,ROOFTOP,Seoul,kr,"• MySQL 경력 3년 이상
• 데이터 모델링 및 RDBMS 쿼리 튜닝 경험자
• 우수한 커뮤니케이션 능력 보유자","• MySQL 운영 및 기술 지원
• DBMS 튜닝 및 최적화
• 성능 모니터링 및 분석, 장애 조치","• AWS  RDS, Aurora 운영 경험자
• HA구성 및 클러스터 운영 경험자
• NoSQL 경험자",Administrative,70.0,7.0,하나투어,https://static.wanted.co.kr/images/wdes/0_4.64315ede.jpg,https://www.wanted.co.kr/wd/106952,"[3, 10]"
228,104901,,"['Pytorch', 'Tensorflow', 'Python', 'EDA']","['Salary Top 1%', 'Rapid Company Growth', '51~300 employees', 'Company less than 10 years old', 'Startup', 'Drinks', 'Snacks', 'Check-up', 'AI', 'Work From Home']",Senior Machine Learning Engineer,"['웹 개발자', '머신러닝 엔지니어']",Korea,"서울특별시 서초구 강남대로 343 , 12층",37.4935194,127.0292591,ROOFTOP,Seoul,kr,"• 문제에 대한 체계적인 원인 분석 및 해결 능력이 있는 분
• ML 관련 프로젝트를 리드할 수 있는 분
• 특정 기술보다는 문제 해결을 중심으로 생각하시는 분
• 기술적인 내용을 이해 관계자에게 명확하고 간결하게 전달하시는 분
• ML 모델 개발 및 배포 과정에 대한 이해도가 있는 분","• 제조, 에너지 산업의 문제 해결을 위한 프로젝트를 Lead 합니다
• 시계열 예측, 이상탐지, 최적화 등의 구체적인 문제를 해결하기 위한 기술적인 방향을 제시합니다.
• 개발한 모델에 대해 분석, 검증, 평가 등을 수행합니다.
• ML 프로젝트 결과물들을 팀의 자산으로 축적합니다.
• 기술 자산을 팀 내에 공유하고 팀의 성장에 기여합니다.","• 팀을 구성하고 팀원의 커리어를 성장 시키실 수 있으신 분
• ML 엔지니어 팀을 이끌고, 솔루션 개발 및 실적용 경험이 있으신 분
• 제조, 에너지 산업에서 발생하는 문제를 ML 문제로 구체화해 본 경험이 있으신 분","IT, Media",96.1,1.0,마키나락스,https://static.wanted.co.kr/images/wdes/0_4.b4e2ba0e.jpg,https://www.wanted.co.kr/wd/104901,"[5, 10]"
